Title,Authors,Journal,Year,Published,E-published,Volume,Issue,Pages,DOI,PMID,Labels,Qualifiers,IUID,URL,DOI URL,PubMed URL
Metagenomic de novo assembly of an aquatic representative of the verrucomicrobial class Spartobacteria.,"Herlemann DP, Lundin D, Labrenz M, Jürgens K, Zheng Z, Aspeborg H, Andersson AF",MBio,2013,2013-05-28,2013-05-28,4,3,e00569-e00512,10.1128/mBio.00569-12,23716574,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,64d97f6f868b4d2bbc3249798373be4c,https://publications.scilifelab.se/publication/64d97f6f868b4d2bbc3249798373be4c,https://doi.org/10.1128/mBio.00569-12,https://www.ncbi.nlm.nih.gov/pubmed/23716574
Dynamic gradients of an intermediate filament-like cytoskeleton are recruited by a polarity landmark during apical growth.,"Fuchino K, Bagchi S, Cantlay S, Sandblad L, Wu D, Bergman J, Kamali-Moghaddam M, Flärdh K, Ausmees N",Proc. Natl. Acad. Sci. U.S.A.,2013,2013-05-21,2013-05-04,110,21,E1889-E1897,10.1073/pnas.1305358110,23641002,PLA Proteomics,,615d5e0b24d64d0aa511ff1ad6784068,https://publications.scilifelab.se/publication/615d5e0b24d64d0aa511ff1ad6784068,https://doi.org/10.1073/pnas.1305358110,https://www.ncbi.nlm.nih.gov/pubmed/23641002
A texture based pattern recognition approach to distinguish melanoma from non-melanoma cells in histopathological tissue microarray sections.,"Rexhepaj E, Agnarsdóttir M, Bergman J, Edqvist PH, Bergqvist M, Uhlén M, Gallagher WM, Lundberg E, Ponten F",PLoS ONE,2013,2013-05-17,2013-05-17,8,5,e62070,10.1371/journal.pone.0062070,23690928,"Cell Profiling, Tissue Profiling",,1dae3a5e0d3f4edfaa37026908d2f20f,https://publications.scilifelab.se/publication/1dae3a5e0d3f4edfaa37026908d2f20f,https://doi.org/10.1371/journal.pone.0062070,https://www.ncbi.nlm.nih.gov/pubmed/23690928
Adaptive mutations and replacements of virulence traits in the Escherichia coli O104:H4 outbreak population.,"Guy L, Jernberg C, Arvén Norling J, Ivarsson S, Hedenström I, Melefors Ö, Liljedahl U, Engstrand L, Andersson SGE",PLoS ONE,2013,2013-05-10,2013-05-10,8,5,e63027,10.1371/journal.pone.0063027,23675451,NGI Uppsala (SNP&SEQ Technology Platform),,8cb99d88b98744529ed74d2eed93d1c6,https://publications.scilifelab.se/publication/8cb99d88b98744529ed74d2eed93d1c6,https://doi.org/10.1371/journal.pone.0063027,https://www.ncbi.nlm.nih.gov/pubmed/23675451
"Age dependence of tumor genetics in unfavorable neuroblastoma: arrayCGH profiles of 34 consecutive cases, using a Swedish 25-year neuroblastoma cohort for validation.","Cetinkaya C, Martinsson T, Sandgren J, Träger C, Kogner P, Dumanski J, Díaz de Ståhl T, Hedborg F",BMC Cancer,2013,2013-05-09,2013-05-09,13,,231,10.1186/1471-2407-13-231,23656755,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,15185a5ef0034f8ea1dcde6ce36c2c01,https://publications.scilifelab.se/publication/15185a5ef0034f8ea1dcde6ce36c2c01,https://doi.org/10.1186/1471-2407-13-231,https://www.ncbi.nlm.nih.gov/pubmed/23656755
Active transcriptomic and proteomic reprogramming in the C. elegans nucleotide excision repair mutant xpa-1.,"Arczewska KD, Tomazella GG, Lindvall JM, Kassahun H, Maglioni S, Torgovnick A, Henriksson J, Matilainen O, Marquis BJ, Nelson BC, Jaruga P, Babaie E, Holmberg CI, Bürglin TR, Ventura N, Thiede B, Nilsen H",Nucleic Acids Res.,2013,2013-05-01,2013-04-13,41,10,5368-5381,10.1093/nar/gkt225,23580547,Bioinformatics and Expression Analysis (BEA),,24c00563956b47dca65bbcdb397432bc,https://publications.scilifelab.se/publication/24c00563956b47dca65bbcdb397432bc,https://doi.org/10.1093/nar/gkt225,https://www.ncbi.nlm.nih.gov/pubmed/23580547
Genome-wide association study of susceptibility loci for cervical cancer.,"Chen D, Juko-Pecirep I, Hammer J, Ivansson E, Enroth S, Gustavsson I, Feuk L, Magnusson PKE, McKay JD, Wilander E, Gyllensten U",J. Natl. Cancer Inst.,2013,2013-05-01,2013-03-14,105,9,624-633,10.1093/jnci/djt051,23482656,NGI Uppsala (SNP&SEQ Technology Platform),,2b008514b5c44b6eae6b951bc4351d20,https://publications.scilifelab.se/publication/2b008514b5c44b6eae6b951bc4351d20,https://doi.org/10.1093/jnci/djt051,https://www.ncbi.nlm.nih.gov/pubmed/23482656
The adenovirus VA RNA-derived miRNAs are not essential for lytic virus growth in tissue culture cells.,"Kamel W, Segerman B, Öberg D, Punga T, Akusjärvi G",Nucleic Acids Res.,2013,2013-05-00,2013-03-26,41,9,4802-4812,10.1093/nar/gkt172,23525465,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,04ac029b56624e018c0df25e2c99e400,https://publications.scilifelab.se/publication/04ac029b56624e018c0df25e2c99e400,https://doi.org/10.1093/nar/gkt172,https://www.ncbi.nlm.nih.gov/pubmed/23525465
Identification of a functional apolipoprotein E promoter polymorphism regulating plasma apolipoprotein E concentration.,"Mannila MN, Mahdessian H, Franco-Cereceda A, Eggertsen G, de Faire U, Syvänen AC, Eriksson P, Hamsten A, van 't Hooft FM",Arterioscler. Thromb. Vasc. Biol.,2013,2013-05-00,2013-02-23,33,5,1063-1069,10.1161/ATVBAHA.112.300353,23430611,NGI Uppsala (SNP&SEQ Technology Platform),,04c66129954e4ca2a6da42c4278867b8,https://publications.scilifelab.se/publication/04c66129954e4ca2a6da42c4278867b8,https://doi.org/10.1161/ATVBAHA.112.300353,https://www.ncbi.nlm.nih.gov/pubmed/23430611
Genetic determinants of mortality. Can findings from genome-wide association studies explain variation in human mortality?,"Ganna A, Rivadeneira F, Hofman A, Uitterlinden AG, Magnusson PKE, Pedersen NL, Ingelsson E, Tiemeier H",Hum. Genet.,2013,2013-05-00,2013-01-29,132,5,553-561,10.1007/s00439-013-1267-6,23354976,NGI Uppsala (SNP&SEQ Technology Platform),,07e1b05f0f354153939cca58f67c6651,https://publications.scilifelab.se/publication/07e1b05f0f354153939cca58f67c6651,https://doi.org/10.1007/s00439-013-1267-6,https://www.ncbi.nlm.nih.gov/pubmed/23354976
Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.,"Berndt SI, Gustafsson S, Mägi R, Ganna A, Wheeler E, Feitosa MF, Justice AE, Monda KL, Croteau-Chonka DC, Day FR, Esko T, Fall T, Ferreira T, Gentilini D, Jackson AU, Luan J, Randall JC, Vedantam S, Willer CJ, Winkler TW, Wood AR, Workalemahu T, Hu Y, Lee SH, Liang L, Lin D, Min JL, Neale BM, Thorleifsson G, Yang J, Albrecht E, Amin N, Bragg-Gresham JL, Cadby G, den Heijer M, Eklund N, Fischer K, Goel A, Hottenga J, Huffman JE, Jarick I, Johansson Å, Johnson T, Kanoni S, Kleber ME, König IR, Kristiansson K, Kutalik Z, Lamina C, Lecoeur C, Li G, Mangino M, McArdle WL, Medina-Gomez C, Müller-Nurasyid M, Ngwa JS, Nolte IM, Paternoster L, Pechlivanis S, Perola M, Peters MJ, Preuss M, Rose LM, Shi J, Shungin D, Smith AV, Strawbridge RJ, Surakka I, Teumer A, Trip MD, Tyrer J, Van Vliet-Ostaptchouk JV, Vandenput L, Waite LL, Zhao JH, Absher D, Asselbergs FW, Atalay M, Attwood AP, Balmforth AJ, Basart H, Beilby J, Bonnycastle LL, Brambilla P, Bruinenberg M, Campbell H, Chasman DI, Chines PS, Collins FS, Connell JM, Cookson WO, de Faire U, de Vegt F, Dei M, Dimitriou M, Edkins S, Estrada K, Evans DM, Farrall M, Ferrario MM, Ferrières J, Franke L, Frau F, Gejman PV, Grallert H, Grönberg H, Gudnason V, Hall AS, Hall P, Hartikainen A, Hayward C, Heard-Costa NL, Heath AC, Hebebrand J, Homuth G, Hu FB, Hunt SE, Hyppönen E, Iribarren C, Jacobs KB, Jansson J, Jula A, Kähönen M, Kathiresan S, Kee F, Khaw K, Kivimäki M, Koenig W, Kraja AT, Kumari M, Kuulasmaa K, Kuusisto J, Laitinen JH, Lakka TA, Langenberg C, Launer LJ, Lind L, Lindström J, Liu J, Liuzzi A, Lokki M, Lorentzon M, Madden PA, Magnusson PK, Manunta P, Marek D, März W, Mateo Leach I, McKnight B, Medland SE, Mihailov E, Milani L, Montgomery GW, Mooser V, Mühleisen TW, Munroe PB, Musk AW, Narisu N, Navis G, Nicholson G, Nohr EA, Ong KK, Oostra BA, Palmer CNA, Palotie A, Peden JF, Pedersen N, Peters A, Polasek O, Pouta A, Pramstaller PP, Prokopenko I, Pütter C, Radhakrishnan A, Raitakari O, Rendon A, Rivadeneira F, Rudan I, Saaristo TE, Sambrook JG, Sanders AR, Sanna S, Saramies J, Schipf S, Schreiber S, Schunkert H, Shin S, Signorini S, Sinisalo J, Skrobek B, Soranzo N, Stančáková A, Stark K, Stephens JC, Stirrups K, Stolk RP, Stumvoll M, Swift AJ, Theodoraki EV, Thorand B, Tregouet D, Tremoli E, Van der Klauw MM, van Meurs JBJ, Vermeulen SH, Viikari J, Virtamo J, Vitart V, Waeber G, Wang Z, Widén E, Wild SH, Willemsen G, Winkelmann BR, Witteman JCM, Wolffenbuttel BHR, Wong A, Wright AF, Zillikens MC, Amouyel P, Boehm BO, Boerwinkle E, Boomsma DI, Caulfield MJ, Chanock SJ, Cupples LA, Cusi D, Dedoussis GV, Erdmann J, Eriksson JG, Franks PW, Froguel P, Gieger C, Gyllensten U, Hamsten A, Harris TB, Hengstenberg C, Hicks AA, Hingorani A, Hinney A, Hofman A, Hovingh KG, Hveem K, Illig T, Jarvelin M, Jöckel K, Keinanen-Kiukaanniemi SM, Kiemeney LA, Kuh D, Laakso M, Lehtimäki T, Levinson DF, Martin NG, Metspalu A, Morris AD, Nieminen MS, Njølstad I, Ohlsson C, Oldehinkel AJ, Ouwehand WH, Palmer LJ, Penninx B, Power C, Province MA, Psaty BM, Qi L, Rauramaa R, Ridker PM, Ripatti S, Salomaa V, Samani NJ, Snieder H, Sørensen TIA, Spector TD, Stefansson K, Tönjes A, Tuomilehto J, Uitterlinden AG, Uusitupa M, van der Harst P, Vollenweider P, Wallaschofski H, Wareham NJ, Watkins H, Wichmann H, Wilson JF, Abecasis GR, Assimes TL, Barroso I, Boehnke M, Borecki IB, Deloukas P, Fox CS, Frayling T, Groop LC, Haritunian T, Heid IM, Hunter D, Kaplan RC, Karpe F, Moffatt MF, Mohlke KL, O'Connell JR, Pawitan Y, Schadt EE, Schlessinger D, Steinthorsdottir V, Strachan DP, Thorsteinsdottir U, van Duijn CM, Visscher PM, Di Blasio AM, Hirschhorn JN, Lindgren CM, Morris AP, Meyre D, Scherag A, McCarthy MI, Speliotes EK, North KE, Loos RJF, Ingelsson E",Nat. Genet.,2013,2013-05-00,2013-04-09,45,5,501-512,10.1038/ng.2606,23563607,NGI Uppsala (SNP&SEQ Technology Platform),,257f6952882f44a5b76eeb2f3eccc8a2,https://publications.scilifelab.se/publication/257f6952882f44a5b76eeb2f3eccc8a2,https://doi.org/10.1038/ng.2606,https://www.ncbi.nlm.nih.gov/pubmed/23563607
"A phylogeny of the highly diverse cup-fungus family Pyronemataceae (Pezizomycetes, Ascomycota) clarifies relationships and evolution of selected life history traits.","Hansen K, Perry BA, Dranginis AW, Pfister DH",Mol. Phylogenet. Evol.,2013,2013-05-00,2013-02-14,67,2,311-335,10.1016/j.ympev.2013.01.014,23403226,Bioinformatics Support and Infrastructure,,3ba82d89aad14984be5a0cbac09383b5,https://publications.scilifelab.se/publication/3ba82d89aad14984be5a0cbac09383b5,https://doi.org/10.1016/j.ympev.2013.01.014,https://www.ncbi.nlm.nih.gov/pubmed/23403226
An adaptive alignment algorithm for quality-controlled label-free LC-MS.,"Sandin M, Ali A, Hansson K, Månsson O, Andreasson E, Resjö S, Levander F",Mol. Cell Proteomics,2013,2013-05-00,2013-01-12,12,5,1407-1420,10.1074/mcp.O112.021907,23306530,Bioinformatics Support and Infrastructure,,401ede1efc9b4c878a4b77f8ca000c4a,https://publications.scilifelab.se/publication/401ede1efc9b4c878a4b77f8ca000c4a,https://doi.org/10.1074/mcp.O112.021907,https://www.ncbi.nlm.nih.gov/pubmed/23306530
Identification and expression of stressosomal proteins in Mycobacterium marinum under various growth and stress conditions.,"Pettersson BMF, Nitharwal RG, Das S, Behra KPR, Benedik E, Arasu UT, Islam NM, Dasgupta S, Bhattacharya A, Kirsebom LA",FEMS Microbiol. Lett.,2013,2013-05-00,2013-03-14,342,2,98-105,10.1111/1574-6968.12118,23480639,NGI Uppsala (SNP&SEQ Technology Platform),,4314e230f7e1454ea5921f5643f9ab2a,https://publications.scilifelab.se/publication/4314e230f7e1454ea5921f5643f9ab2a,https://doi.org/10.1111/1574-6968.12118,https://www.ncbi.nlm.nih.gov/pubmed/23480639
Membrane protein shaving with thermolysin can be used to evaluate topology predictors.,"Bendz M, Skwark M, Nilsson D, Granholm V, Cristobal S, Käll L, Elofsson A",Proteomics,2013,2013-05-00,2013-03-21,13,9,1467-1480,10.1002/pmic.201200517,23512833,Bioinformatics Support and Infrastructure,,582a8c67757947af8da206b409f290b2,https://publications.scilifelab.se/publication/582a8c67757947af8da206b409f290b2,https://doi.org/10.1002/pmic.201200517,https://www.ncbi.nlm.nih.gov/pubmed/23512833
Identification of acetate-oxidizing bacteria in a coastal marine surface sediment by RNA-stable isotope probing in anoxic slurries and intact cores.,"Vandieken V, Thamdrup B",FEMS Microbiol. Ecol.,2013,2013-05-00,2013-01-08,84,2,373-386,10.1111/1574-6941.12069,23289443,NGI Uppsala (Uppsala Genome Center),,62e30e406b1e47de9751a6a688fe0004,https://publications.scilifelab.se/publication/62e30e406b1e47de9751a6a688fe0004,https://doi.org/10.1111/1574-6941.12069,https://www.ncbi.nlm.nih.gov/pubmed/23289443
Genome-wide analysis in German shepherd dogs reveals association of a locus on CFA 27 with atopic dermatitis.,"Tengvall K, Kierczak M, Bergvall K, Olsson M, Frankowiack M, Farias FHG, Pielberg G, Carlborg Ö, Leeb T, Andersson G, Hammarström L, Hedhammar Å, Lindblad-Toh K",PLoS Genet.,2013,2013-05-00,2013-05-09,9,5,e1003475,10.1371/journal.pgen.1003475,23671420,NGI Uppsala (SNP&SEQ Technology Platform),,64335175e4f742b5812377610f8eb800,https://publications.scilifelab.se/publication/64335175e4f742b5812377610f8eb800,https://doi.org/10.1371/journal.pgen.1003475,https://www.ncbi.nlm.nih.gov/pubmed/23671420
"The combined effects of single-nucleotide polymorphisms, tobacco products, and ethanol on normal resting blood mononuclear cells.","Cederblad L, Thunberg U, Engström M, Castro J, Rutqvist LE, Laytragoon-Lewin N",Nicotine Tob. Res.,2013,2013-05-00,2012-10-09,15,5,890-895,10.1093/ntr/nts207,23042982,NGI Uppsala (SNP&SEQ Technology Platform),,6626f21f53574b5185fe6f501426b326,https://publications.scilifelab.se/publication/6626f21f53574b5185fe6f501426b326,https://doi.org/10.1093/ntr/nts207,https://www.ncbi.nlm.nih.gov/pubmed/23042982
Long indels are disordered: a study of disorder and indels in homologous eukaryotic proteins.,"Light S, Sagit R, Ekman D, Elofsson A",Biochim. Biophys. Acta,2013,2013-05-00,2013-01-22,1834,5,890-897,10.1016/j.bbapap.2013.01.002,23333420,Bioinformatics Support and Infrastructure,,a011177aefea4d8dbac7e0bc51c6509f,https://publications.scilifelab.se/publication/a011177aefea4d8dbac7e0bc51c6509f,https://doi.org/10.1016/j.bbapap.2013.01.002,https://www.ncbi.nlm.nih.gov/pubmed/23333420
Variation in genes in the endothelin pathway and endothelium-dependent and endothelium-independent vasodilation in an elderly population.,"Lind L, Syvänen AC, Axelsson T, Lundmark P, Hägg S, Larsson A",Acta Physiol (Oxf),2013,2013-05-00,2013-01-23,208,1,88-94,10.1111/apha.12068,23336501,NGI Uppsala (SNP&SEQ Technology Platform),,a134d16c2df64cee8cfa683333518f3f,https://publications.scilifelab.se/publication/a134d16c2df64cee8cfa683333518f3f,https://doi.org/10.1111/apha.12068,https://www.ncbi.nlm.nih.gov/pubmed/23336501
Comprehensive analysis of copy number variation in monozygotic twins discordant for bipolar disorder or schizophrenia.,"Bloom RJ, Kähler AK, Collins AL, Chen G, Cannon TD, Hultman C, Sullivan PF",Schizophr. Res.,2013,2013-05-00,2013-03-20,146,1-3,289-290,10.1016/j.schres.2013.02.021,23507357,Mutation Analysis Facility (MAF),,e2607b9f38fb4dab859b2ad0efb085fd,https://publications.scilifelab.se/publication/e2607b9f38fb4dab859b2ad0efb085fd,https://doi.org/10.1016/j.schres.2013.02.021,https://www.ncbi.nlm.nih.gov/pubmed/23507357
Employment of complementary dissociation techniques for body fluid characterization and biomarker discovery.,"Good DM, Rutishauser D",Methods Mol. Biol.,2013,2013-04-30,2013-04-30,1002,,223-232,10.1007/978-1-62703-360-2_18,23625407,Advanced Mass Spectrometry Proteomics,,32d051b055a54dd2b0d572969e20db54,https://publications.scilifelab.se/publication/32d051b055a54dd2b0d572969e20db54,https://doi.org/10.1007/978-1-62703-360-2_18,https://www.ncbi.nlm.nih.gov/pubmed/23625407
SoxB1-driven transcriptional network underlies neural-specific interpretation of morphogen signals.,"Oosterveen T, Kurdija S, Ensterö M, Uhde CW, Bergsland M, Sandberg M, Sandberg R, Muhr J, Ericson J",Proc. Natl. Acad. Sci. U.S.A.,2013,2013-04-30,2013-04-17,110,18,7330-7335,10.1073/pnas.1220010110,23589857,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,6765ee946264418d8cbd29dbbfbf14c0,https://publications.scilifelab.se/publication/6765ee946264418d8cbd29dbbfbf14c0,https://doi.org/10.1073/pnas.1220010110,https://www.ncbi.nlm.nih.gov/pubmed/23589857
Majority of differentially expressed genes are down-regulated during malignant transformation in a four-stage model.,"Danielsson F, Skogs M, Huss M, Rexhepaj E, O'Hurley G, Klevebring D, Pontén F, Gad AK, Uhlén M, Lundberg E",Proc. Natl. Acad. Sci. U.S.A.,2013,2013-04-23,2013-04-10,110,17,6853-6858,10.1073/pnas.1216436110,23569271,Cell Profiling,,168f78a27d1e42f1ace305c0f5399d47,https://publications.scilifelab.se/publication/168f78a27d1e42f1ace305c0f5399d47,https://doi.org/10.1073/pnas.1216436110,https://www.ncbi.nlm.nih.gov/pubmed/23569271
Expression of fusion proteins of Aspergillus terreus reveals a novel allene oxide synthase.,"Hoffmann I, Jernerén F, Oliw EH",J. Biol. Chem.,2013,2013-04-19,2013-03-13,288,16,11459-11469,10.1074/jbc.M113.458257,23479731,NGI Uppsala (Uppsala Genome Center),,c18933a273324f8f820b0d8cb51b36eb,https://publications.scilifelab.se/publication/c18933a273324f8f820b0d8cb51b36eb,https://doi.org/10.1074/jbc.M113.458257,https://www.ncbi.nlm.nih.gov/pubmed/23479731
Renal sensory and sympathetic nerves reinnervate the kidney in a similar time-dependent fashion after renal denervation in rats.,"Mulder J, Hökfelt T, Knuepfer MM, Kopp UC",Am. J. Physiol. Regul. Integr. Comp. Physiol.,2013,2013-04-15,2013-02-15,304,8,R675-R682,10.1152/ajpregu.00599.2012,23408032,Fluorescence Tissue Profiling,,3129c8ab37f543fca019e95e1350a0f6,https://publications.scilifelab.se/publication/3129c8ab37f543fca019e95e1350a0f6,https://doi.org/10.1152/ajpregu.00599.2012,https://www.ncbi.nlm.nih.gov/pubmed/23408032
Eating problems and overlap with ADHD and autism spectrum disorders in a nationwide twin study of 9- and 12-year-old children.,"Råstam M, Täljemark J, Tajnia A, Lundström S, Gustafsson P, Lichtenstein P, Gillberg C, Anckarsäter H, Kerekes N",ScientificWorldJournal,2013,2013-04-15,2013-04-15,2013,,315429,10.1155/2013/315429,23690743,Mutation Analysis Facility (MAF),,7f1758660d6743a48e981544ba59095b,https://publications.scilifelab.se/publication/7f1758660d6743a48e981544ba59095b,https://doi.org/10.1155/2013/315429,https://www.ncbi.nlm.nih.gov/pubmed/23690743
Ion Torrent sequencing and pipeline assembly of the first genome sequence of a mesophilic syntrophic acetate oxidizing bacterium (SAOB),"Manzoor S, Bongcam-Rudloff E, Schnürer A, Müller B",EMBnet j.,2013,2013-04-08,2013-04-08,19,A,60,10.14806/ej.19.a.665,,NGI Uppsala (Uppsala Genome Center),,3cc74cb3a03e4dec86159f2612e29bc9,https://publications.scilifelab.se/publication/3cc74cb3a03e4dec86159f2612e29bc9,https://doi.org/10.14806/ej.19.a.665,
Metagenomics sample preparation and sequencing.,"Karlsson OE, Norling M, Bongcam-Rudloff E",EMBnet j.,2013,2013-04-08,2013-04-08,19,A,55,10.14806/ej.19.a.662,,NGI Uppsala (Uppsala Genome Center),,5d143846d1da4a32b8cb78b6613898f4,https://publications.scilifelab.se/publication/5d143846d1da4a32b8cb78b6613898f4,https://doi.org/10.14806/ej.19.a.662,
European H16N3 gull influenza virus attaches to the human respiratory tract and eye.,"Lindskog C, Ellström P, Olsen B, Pontén F, van Riel D, Munster VJ, González-Acuña D, Kuiken T, Jourdain E",PLoS ONE,2013,2013-04-08,2013-04-08,8,4,e60757,10.1371/journal.pone.0060757,23593303,Tissue Profiling,,696f021ed9994599882642e60bbce999,https://publications.scilifelab.se/publication/696f021ed9994599882642e60bbce999,https://doi.org/10.1371/journal.pone.0060757,https://www.ncbi.nlm.nih.gov/pubmed/23593303
Viral Metagenomics – New applications for the broad-range detection of viromes in veterinary and public health settings,"Karlsson OE, Norling M, Granberg F, Belák S, Bongcam-Rudloff E",EMBnet j.,2013,2013-04-08,2013-04-08,19,A,21,10.14806/ej.19.a.631,,NGI Uppsala (Uppsala Genome Center),,c358e5d781c9474ebcfff3b10b97f2ed,https://publications.scilifelab.se/publication/c358e5d781c9474ebcfff3b10b97f2ed,https://doi.org/10.14806/ej.19.a.631,
The molecular genetic architecture of self-employment.,"van der Loos MJHM, Rietveld CA, Eklund N, Koellinger PD, Rivadeneira F, Abecasis GR, Ankra-Badu GA, Baumeister SE, Benjamin DJ, Biffar R, Blankenberg S, Boomsma DI, Cesarini D, Cucca F, de Geus EJC, Dedoussis G, Deloukas P, Dimitriou M, Eiriksdottir G, Eriksson J, Gieger C, Gudnason V, Höhne B, Holle R, Hottenga J, Isaacs A, Järvelin M, Johannesson M, Kaakinen M, Kähönen M, Kanoni S, Laaksonen MA, Lahti J, Launer LJ, Lehtimäki T, Loitfelder M, Magnusson PKE, Naitza S, Oostra BA, Perola M, Petrovic K, Quaye L, Raitakari O, Ripatti S, Scheet P, Schlessinger D, Schmidt CO, Schmidt H, Schmidt R, Senft A, Smith AV, Spector TD, Surakka I, Svento R, Terracciano A, Tikkanen E, van Duijn CM, Viikari J, Völzke H, Wichmann H, Wild PS, Willems SM, Willemsen G, van Rooij FJA, Groenen PJF, Uitterlinden AG, Hofman A, Thurik AR",PLoS ONE,2013,2013-04-04,2013-04-04,8,4,e60542,10.1371/journal.pone.0060542,23593239,NGI Uppsala (SNP&SEQ Technology Platform),Service,7473beaadbb845b7b6049576cde85ad5,https://publications.scilifelab.se/publication/7473beaadbb845b7b6049576cde85ad5,https://doi.org/10.1371/journal.pone.0060542,https://www.ncbi.nlm.nih.gov/pubmed/23593239
